Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Order Date,Month,Year,Quarter,Stock_Level,Reorder_Point,Shelf_Life_Days,Days_To_Expiry,Near_Expiry,Low_Stock,Profit_Margin,Is_Anomaly,Anomaly_Score
Second Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Labels,45.36,9,0.2,14.742,2016-12-23,12,2016,4,617,180,365,-42,1,0,32.5,0,1
Second Class,Corporate,United States,Houston,Texas,77041,Central,Technology,Phones,287.88,3,0.2,35.985,2016-12-23,12,2016,4,165,45,540,160,0,0,12.5,0,1
Second Class,Corporate,United States,Houston,Texas,77041,Central,Technology,Phones,131.88,3,0.2,14.8365,2016-12-23,12,2016,4,128,45,540,122,0,0,11.25,0,1
Second Class,Corporate,United States,Houston,Texas,77041,Central,Furniture,Furnishings,2.328,2,0.6,-0.7566,2016-12-23,12,2016,4,199,60,1825,1440,0,0,-32.50000000000001,0,1
Second Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Chairs,1454.9,5,0.0,378.274,2016-04-02,4,2016,2,102,24,1825,1138,0,0,26.0,0,1
Standard Class,Home Office,United States,Sanford,Florida,32771,South,Office Supplies,Binders,4.842,3,0.7,-3.5508,2017-04-30,4,2017,2,380,120,730,475,0,0,-73.33333333333334,0,1
Standard Class,Home Office,United States,Sanford,Florida,32771,South,Furniture,Furnishings,220.704,6,0.2,-8.2764,2017-04-30,4,2017,2,204,60,1825,1529,0,0,-3.75,0,1
First Class,Consumer,United States,The Colony,Texas,75056,Central,Technology,Phones,67.176,3,0.2,6.7176,2016-11-17,11,2016,4,156,45,540,75,0,0,10.0,0,1
First Class,Consumer,United States,The Colony,Texas,75056,Central,Office Supplies,Paper,15.232,4,0.2,5.5216,2016-11-17,11,2016,4,511,150,730,266,0,0,36.25000000000001,0,1
First Class,Consumer,United States,Troy,Ohio,45373,East,Office Supplies,Paper,31.104,6,0.2,10.8864,2016-11-10,11,2016,4,482,150,730,284,0,0,35.0,0,1
Standard Class,Corporate,United States,Hempstead,New York,11550,East,Office Supplies,Binders,968.744,7,0.2,314.8418,2016-12-06,12,2016,4,405,120,730,304,0,0,32.49999999999999,0,1
Standard Class,Corporate,United States,Hempstead,New York,11550,East,Office Supplies,Binders,222.352,13,0.2,77.8232,2016-12-06,12,2016,4,425,120,730,339,0,0,35.0,0,1
Standard Class,Corporate,United States,Hempstead,New York,11550,East,Technology,Copiers,479.984,2,0.2,89.997,2016-12-06,12,2016,4,12,9,1095,649,0,0,18.75,0,1
Same Day,Home Office,United States,Dallas,Texas,75081,Central,Office Supplies,Paper,10.272,3,0.2,3.21,2016-04-03,4,2016,2,481,150,730,38,0,0,31.25,0,1
Standard Class,Consumer,United States,Houston,Texas,77041,Central,Technology,Machines,998.85,5,0.4,-199.77,2014-11-28,11,2014,4,46,12,730,-451,1,0,-20.0,0,1
First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,24.56,2,0.0,11.5432,2015-10-20,10,2015,4,479,150,730,-123,1,0,47.0,0,1
Same Day,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Fasteners,5.67,3,0.0,0.1134,2014-09-19,9,2014,3,729,210,365,-848,1,0,2.0,0,1
Second Class,Consumer,United States,Port Saint Lucie,Florida,34952,South,Office Supplies,Appliances,14.336,4,0.2,0.896,2017-08-27,8,2017,3,125,30,730,586,0,0,6.25,0,1
First Class,Consumer,United States,Concord,New Hampshire,3301,East,Furniture,Furnishings,102.3,1,0.0,26.598,2017-07-03,7,2017,3,178,60,1825,1614,0,0,26.0,0,1
Standard Class,Consumer,United States,Rochester,Minnesota,55901,Central,Furniture,Tables,607.52,2,0.0,97.2032,2017-12-22,12,2017,4,81,18,1825,1762,0,0,16.0,0,1
Standard Class,Consumer,United States,Rochester,Minnesota,55901,Central,Office Supplies,Storage,31.16,2,0.0,7.79,2017-12-22,12,2017,4,196,66,1095,1065,0,0,25.0,0,1
Standard Class,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Labels,2.61,1,0.0,1.2006,2016-12-27,12,2016,4,571,180,365,-19,1,0,46.0,0,1
Second Class,Corporate,United States,San Marcos,Texas,78666,Central,Furniture,Furnishings,10.332,3,0.6,-5.9409,2014-05-20,5,2014,2,223,60,1825,490,0,0,-57.49999999999999,0,1
Second Class,Corporate,United States,San Marcos,Texas,78666,Central,Office Supplies,Paper,10.368,2,0.2,3.6288,2014-05-20,5,2014,2,525,150,730,-627,1,0,35.0,0,1
Second Class,Corporate,United States,San Marcos,Texas,78666,Central,Technology,Accessories,20.784,2,0.2,-3.6372,2014-05-20,5,2014,2,209,54,365,-962,1,0,-17.5,0,1
Second Class,Corporate,United States,San Marcos,Texas,78666,Central,Office Supplies,Storage,66.96,5,0.2,-13.392,2014-05-20,5,2014,2,212,66,1095,-243,1,0,-20.0,0,1
Second Class,Corporate,United States,Escondido,California,92025,West,Office Supplies,Binders,17.248,2,0.2,6.0368,2014-02-04,2,2014,1,408,120,730,-724,1,0,35.0,0,1
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,11.088,7,0.7,-8.1312,2017-12-09,12,2017,4,409,120,730,653,0,0,-73.33333333333334,0,1
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Technology,Accessories,1287.45,5,0.0,244.6155,2017-07-11,7,2017,3,188,54,365,136,0,0,19.0,0,1
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Appliances,168.1,5,0.0,43.706,2017-07-11,7,2017,3,90,30,730,525,0,0,26.0,0,1
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,51.968,2,0.2,-10.3936,2015-05-15,5,2015,2,212,66,1095,122,0,0,-20.0,0,1
First Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Art,4.768,2,0.2,0.4768,2017-01-29,1,2017,1,348,105,365,9,1,0,10.0,0,1
First Class,Corporate,United States,Hempstead,New York,11550,East,Office Supplies,Envelopes,7.98,3,0.0,3.9102,2017-09-29,9,2017,3,433,135,365,230,0,0,49.0,0,1
First Class,Consumer,United States,Greeley,Colorado,80634,West,Office Supplies,Envelopes,18.688,2,0.2,7.008,2017-04-23,4,2017,2,445,135,365,98,0,0,37.5,0,1
First Class,Consumer,United States,Greeley,Colorado,80634,West,Furniture,Furnishings,11.664,3,0.2,3.3534,2017-04-23,4,2017,2,220,60,1825,1515,0,0,28.750000000000004,0,1
Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Technology,Accessories,191.976,3,0.2,38.3952,2017-11-09,11,2017,4,154,54,365,256,0,0,20.0,0,1
Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Technology,Phones,499.168,4,0.2,31.198,2017-11-09,11,2017,4,174,45,540,475,0,0,6.25,0,1
First Class,Corporate,United States,Arlington,Virginia,22204,South,Office Supplies,Binders,11.88,2,0.0,5.346,2014-05-05,5,2014,2,400,120,730,-654,1,0,44.99999999999999,0,1
First Class,Corporate,United States,Arlington,Virginia,22204,South,Office Supplies,Paper,35.44,1,0.0,16.6568,2014-05-05,5,2014,2,494,150,730,-652,1,0,47.0,0,1
Standard Class,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Binders,67.136,4,0.2,25.176,2016-10-27,10,2016,4,400,120,730,270,0,0,37.5,0,1
Standard Class,Corporate,United States,Fresno,California,93727,West,Office Supplies,Binders,4.32,3,0.2,1.512,2014-11-26,11,2014,4,419,120,730,-412,1,0,35.0,0,1
Standard Class,Corporate,United States,Fresno,California,93727,West,Office Supplies,Paper,14.94,3,0.0,7.0218,2014-11-26,11,2014,4,489,150,730,-420,1,0,47.0,0,1
Standard Class,Corporate,United States,Fresno,California,93727,West,Office Supplies,Appliances,40.54,2,0.0,11.3512,2014-11-26,11,2014,4,113,30,730,-448,1,0,28.000000000000004,0,1
Standard Class,Corporate,United States,Fresno,California,93727,West,Office Supplies,Binders,7.312,1,0.2,2.5592,2014-11-26,11,2014,4,424,120,730,-439,1,0,35.0,0,1
Same Day,Home Office,United States,Reno,Nevada,89502,West,Technology,Phones,475.944,7,0.2,59.493,2014-12-31,12,2014,4,136,45,540,-587,1,0,12.5,0,1
Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Technology,Accessories,30.08,2,0.2,-5.264,2016-01-03,1,2016,1,194,54,365,-418,1,0,-17.5,0,1
Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Technology,Accessories,165.6,3,0.2,-6.21,2016-01-03,1,2016,1,151,54,365,-419,1,0,-3.75,0,1
Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Technology,Phones,180.96,5,0.2,13.572,2016-01-03,1,2016,1,144,45,540,-213,1,0,7.5,0,1
Standard Class,Consumer,United States,New Bedford,Massachusetts,2740,East,Technology,Accessories,23.18,2,0.0,7.6494,2017-08-18,8,2017,3,162,54,365,197,0,0,33.0,0,1
Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,56.96,2,0.0,21.0752,2014-06-04,6,2014,2,227,60,1825,505,0,0,37.0,0,1
Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Appliances,15.56,4,0.0,4.0456,2014-06-04,6,2014,2,108,30,730,-602,1,0,26.0,0,1
Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Bookcases,353.568,2,0.2,-44.196,2014-06-04,6,2014,2,67,21,1825,487,0,0,-12.5,0,1
Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,13.96,2,0.0,6.7008,2014-06-04,6,2014,2,211,60,1825,474,0,0,48.0,0,1
Second Class,Consumer,United States,Oxnard,California,93030,West,Technology,Accessories,82.95,5,0.0,29.0325,2017-11-13,11,2017,4,204,54,365,318,0,0,35.0,0,1
Second Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Art,39.68,2,0.0,10.3168,2016-01-28,1,2016,1,325,105,365,-377,1,0,26.0,0,1
Standard Class,Consumer,United States,Oakland,California,94601,West,Technology,Accessories,479.97,3,0.0,177.5889,2016-11-09,11,2016,4,152,54,365,-98,1,0,37.0,0,1
Standard Class,Consumer,United States,Edmonds,Washington,98026,West,Office Supplies,Labels,7.38,2,0.0,3.4686,2016-09-10,9,2016,3,627,180,365,-141,1,0,47.0,0,1
Standard Class,Consumer,United States,Edmonds,Washington,98026,West,Office Supplies,Binders,14.256,3,0.2,4.455,2016-09-10,9,2016,3,404,120,730,219,0,0,31.25,0,1
Standard Class,Consumer,United States,Edmonds,Washington,98026,West,Office Supplies,Paper,81.98,2,0.0,40.1702,2016-09-10,9,2016,3,487,150,730,211,0,0,49.0,0,1
Standard Class,Consumer,United States,Edmonds,Washington,98026,West,Office Supplies,Binders,39.624,3,0.2,13.8684,2016-09-10,9,2016,3,380,120,730,222,0,0,35.0,0,1
Standard Class,Corporate,United States,Los Angeles,California,90004,West,Furniture,Tables,399.672,7,0.2,-14.9877,2017-03-03,3,2017,1,83,18,1825,1491,0,0,-3.75,0,1
Second Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Storage,65.12,4,0.0,16.9312,2017-09-08,9,2017,3,209,66,1095,944,0,0,26.0,0,1
Second Class,Consumer,United States,Dallas,Texas,75217,Central,Furniture,Furnishings,30.56,5,0.6,-19.864,2017-11-06,11,2017,4,174,60,1825,1754,0,0,-65.0,0,1
Standard Class,Corporate,United States,Franklin,Tennessee,37064,South,Office Supplies,Appliances,20.768,2,0.2,2.3364,2017-05-13,5,2017,2,88,30,730,477,0,0,11.249999999999998,0,1
Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Storage,39.808,4,0.2,3.9808,2016-11-27,11,2016,4,211,66,1095,638,0,0,10.0,0,1
Standard Class,Consumer,United States,Miami,Florida,33178,South,Office Supplies,Binders,121.104,6,0.7,-100.92,2015-11-13,11,2015,4,428,120,730,-70,1,0,-83.33333333333334,0,1
Standard Class,Consumer,United States,Miami,Florida,33178,South,Technology,Accessories,111.96,5,0.2,-1.3995,2015-11-13,11,2015,4,209,54,365,-427,1,0,-1.25,0,1
Standard Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Paper,15.696,3,0.2,5.1012,2015-12-08,12,2015,4,488,150,730,-48,1,0,32.5,0,1
Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Storage,70.26,3,0.0,18.9702,2015-09-07,9,2015,3,236,66,1095,221,0,0,26.999999999999996,0,1
Standard Class,Corporate,United States,New York City,New York,10011,East,Technology,Accessories,90.0,5,0.0,16.2,2015-09-07,9,2015,3,165,54,365,-504,1,0,18.0,0,1
Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Binders,6.096,2,0.2,2.0574,2015-09-07,9,2015,3,393,120,730,-159,1,0,33.75,0,1
Standard Class,Corporate,United States,New York City,New York,10011,East,Furniture,Tables,481.176,2,0.4,-120.294,2015-09-07,9,2015,3,70,18,1825,965,0,0,-25.0,0,1
Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Fasteners,7.24,4,0.0,2.3892,2015-09-07,9,2015,3,673,210,365,-518,1,0,33.0,0,1
First Class,Consumer,United States,Bethlehem,Pennsylvania,18018,East,Furniture,Bookcases,177.45,5,0.5,-78.078,2016-07-28,7,2016,3,54,21,1825,1258,0,0,-44.00000000000001,0,1
First Class,Consumer,United States,Bethlehem,Pennsylvania,18018,East,Office Supplies,Binders,1369.764,6,0.7,-913.176,2016-07-28,7,2016,3,394,120,730,166,0,0,-66.66666666666667,1,-1
First Class,Consumer,United States,Bethlehem,Pennsylvania,18018,East,Office Supplies,Appliances,9.48,3,0.2,0.711,2016-07-28,7,2016,3,113,30,730,197,0,0,7.5,0,1
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Bookcases,130.98,2,0.5,-89.0664,2017-08-25,8,2017,3,94,21,1825,1682,0,0,-68.0,0,1
First Class,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Art,174.95,5,0.0,45.487,2014-04-30,4,2014,2,354,105,365,-986,1,0,26.0,0,1
First Class,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Storage,826.0,5,0.0,214.76,2014-04-30,4,2014,2,244,66,1095,-273,1,0,26.0,0,1
Standard Class,Consumer,United States,Seattle,Washington,98105,West,Furniture,Furnishings,139.58,7,0.0,39.0824,2017-04-27,4,2017,2,183,60,1825,1547,0,0,27.999999999999996,0,1
First Class,Home Office,United States,Kenosha,Wisconsin,53142,Central,Technology,Accessories,399.95,5,0.0,143.982,2017-07-23,7,2017,3,198,54,365,150,0,0,36.0,0,1
Second Class,Corporate,United States,Henderson,Kentucky,42420,South,Office Supplies,Binders,12.39,3,0.0,5.8233,2014-12-13,12,2014,4,388,120,730,-406,1,0,47.0,0,1
Standard Class,Corporate,United States,Dallas,Texas,75217,Central,Office Supplies,Binders,760.98,5,0.8,-1141.47,2017-01-12,1,2017,1,407,120,730,327,0,0,-150.0,1,-1
Same Day,Consumer,United States,Peoria,Arizona,85345,West,Office Supplies,Binders,67.86,6,0.7,-45.24,2017-12-02,12,2017,4,405,120,730,690,0,0,-66.66666666666667,0,1
Standard Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Fasteners,31.504,11,0.2,11.814,2015-11-08,11,2015,4,676,210,365,-473,1,0,37.5,0,1
Standard Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Labels,5.04,1,0.2,1.638,2015-11-08,11,2015,4,599,180,365,-437,1,0,32.49999999999999,0,1
Standard Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Binders,39.879,7,0.7,-29.2446,2015-11-08,11,2015,4,388,120,730,-67,1,0,-73.33333333333333,0,1
Standard Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Furniture,Furnishings,4.712,1,0.2,1.4136,2015-11-08,11,2015,4,218,60,1825,987,0,0,30.0,0,1
Standard Class,Consumer,United States,Los Angeles,California,90032,West,Furniture,Chairs,194.352,3,0.2,19.4352,2016-11-25,11,2016,4,74,24,1825,1373,0,0,10.0,0,1
First Class,Corporate,United States,Nashville,Tennessee,37211,South,Furniture,Chairs,97.424,2,0.2,10.9602,2015-12-05,12,2015,4,65,24,1825,1066,0,0,11.25,0,1
Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Storage,704.76,5,0.2,26.4285,2016-07-29,7,2016,3,236,66,1095,523,0,0,3.75,0,1
Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Binders,27.396,3,0.7,-20.0904,2016-07-29,7,2016,3,423,120,730,178,0,0,-73.33333333333333,0,1
Same Day,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Fasteners,5.7,5,0.0,2.679,2014-09-13,9,2014,3,709,210,365,-866,1,0,47.0,0,1
Same Day,Consumer,United States,Seattle,Washington,98103,West,Furniture,Furnishings,14.19,3,0.0,5.5341,2014-09-13,9,2014,3,220,60,1825,572,0,0,38.99999999999999,0,1
Same Day,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Supplies,7.3,2,0.0,2.19,2014-09-13,9,2014,3,97,36,730,-475,1,0,30.0,0,1
Same Day,Consumer,United States,Seattle,Washington,98103,West,Technology,Accessories,199.98,2,0.0,75.9924,2014-09-13,9,2014,3,167,54,365,-895,1,0,38.00000000000001,0,1
Same Day,Consumer,United States,Seattle,Washington,98103,West,Technology,Accessories,144.96,4,0.0,60.8832,2014-09-13,9,2014,3,177,54,365,-885,1,0,42.0,0,1
Same Day,Consumer,United States,Seattle,Washington,98103,West,Technology,Accessories,118.0,2,0.0,20.06,2014-09-13,9,2014,3,165,54,365,-868,1,0,17.0,0,1
Same Day,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Paper,48.94,1,0.0,24.47,2014-09-13,9,2014,3,521,150,730,-499,1,0,50.0,0,1
Same Day,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Appliances,22.66,2,0.0,9.7438,2014-09-13,9,2014,3,88,30,730,-524,1,0,43.0,0,1
Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,0.836,1,0.8,-1.3376,2016-06-21,6,2016,2,411,120,730,127,0,0,-160.0,1,-1
Standard Class,Corporate,United States,Cincinnati,Ohio,45231,East,Office Supplies,Paper,30.96,6,0.2,11.223,2016-09-03,9,2016,3,486,150,730,222,0,0,36.25,0,1
Standard Class,Consumer,United States,Fort Lauderdale,Florida,33311,South,Furniture,Bookcases,723.92,5,0.2,-81.441,2017-11-25,11,2017,4,84,21,1825,1771,0,0,-11.250000000000002,0,1
Standard Class,Consumer,United States,Houston,Texas,77041,Central,Furniture,Furnishings,21.968,4,0.6,-15.9268,2015-05-12,5,2015,2,182,60,1825,821,0,0,-72.5,0,1
Standard Class,Consumer,United States,Houston,Texas,77041,Central,Technology,Phones,619.152,6,0.2,69.6546,2015-05-12,5,2015,2,126,45,540,-450,1,0,11.249999999999998,0,1
Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Paper,127.904,7,0.2,41.5688,2015-05-12,5,2015,2,496,150,730,-288,1,0,32.5,0,1
Second Class,Consumer,United States,Lakewood,California,90712,West,Furniture,Furnishings,94.2,5,0.0,39.564,2017-03-30,3,2017,1,179,60,1825,1531,0,0,42.0,0,1
First Class,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Supplies,49.5,5,0.0,13.365,2016-11-17,11,2016,4,123,36,730,312,0,0,27.0,0,1
First Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,16.52,5,0.2,1.652,2016-12-30,12,2016,4,355,105,365,-57,1,0,10.0,0,1
Second Class,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Binders,55.36,4,0.2,19.376,2016-12-22,12,2016,4,394,120,730,348,0,0,35.0,0,1
Second Class,Home Office,United States,Seattle,Washington,98115,West,Technology,Machines,11.56,1,0.2,3.757,2016-12-22,12,2016,4,15,12,730,335,0,0,32.5,0,1
Second Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,17.12,4,0.0,7.704,2015-12-20,12,2015,4,493,150,730,-47,1,0,44.99999999999999,0,1
Second Class,Consumer,United States,Cleveland,Ohio,44105,East,Furniture,Furnishings,182.352,3,0.2,-18.2352,2014-12-27,12,2014,4,187,60,1825,686,0,0,-10.0,0,1
Second Class,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Storage,118.16,2,0.2,-25.109,2014-12-27,12,2014,4,212,66,1095,-55,1,0,-21.250000000000004,0,1
Standard Class,Consumer,United States,Decatur,Illinois,62521,Central,Office Supplies,Fasteners,18.368,2,0.2,6.1992,2017-02-16,2,2017,1,675,210,365,30,0,0,33.75,0,1
Standard Class,Consumer,United States,Decatur,Illinois,62521,Central,Furniture,Chairs,600.558,3,0.3,-8.5794,2017-02-16,2,2017,1,78,24,1825,1464,0,0,-1.4285714285714286,0,1
Standard Class,Consumer,United States,Decatur,Illinois,62521,Central,Office Supplies,Storage,50.352,3,0.2,-8.1822,2017-02-16,2,2017,1,214,66,1095,761,0,0,-16.25,0,1
Standard Class,Consumer,United States,Decatur,Illinois,62521,Central,Office Supplies,Art,28.032,6,0.2,3.504,2017-02-16,2,2017,1,374,105,365,0,1,0,12.5,0,1
Standard Class,Consumer,United States,Decatur,Illinois,62521,Central,Furniture,Furnishings,7.692,1,0.6,-3.6537,2017-02-16,2,2017,1,186,60,1825,1482,0,0,-47.5,0,1
First Class,Consumer,United States,Mansfield,Texas,76063,Central,Furniture,Tables,517.405,5,0.3,-81.3065,2017-10-24,10,2017,4,75,18,1825,1753,0,0,-15.714285714285714,0,1
Second Class,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Binders,8.608,8,0.8,-13.3424,2016-09-02,9,2016,3,393,120,730,237,0,0,-154.99999999999997,0,1
